athlete_id,name,DOB,Height(cm),Weight(kg),Year,Type,Sport,Event,NOC,Team,Medal,Region,Bronze,Gold,Silver
1536996,AGHAMIRZAEIJENAGHARD Ali,04-03-1993,0,0,2024,Summer,Canoeing,Men's Kayak Single 1000m,IRI,,,IR Iran,FALSE,FALSE,FALSE
1536997,MAYALA Freddy,18-06-2000,0,0,2024,Summer,Swimming,Men's 50m Freestyle,CGO,,,Congo,FALSE,FALSE,FALSE
1536998,AREGAWI Berihu,28-02-2001,171,0,2024,Summer,Athletics,"Men's 10,000m",ETH,,Silver,Ethiopia,FALSE,FALSE,TRUE
1536999,KEJELCHA Yomif,01-08-1997,185,0,2024,Summer,Athletics,"Men's 10,000m",ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537001,GEBRHIWET Hagos,11-05-1994,173,0,2024,Summer,Athletics,Men's 5000m,ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537002,BOBIMBO Vanessa,08-12-1999,0,0,2024,Summer,Swimming,Women's 50m Freestyle,CGO,,,Congo,FALSE,FALSE,FALSE
1537010,NGOYE Natacha,15-08-1993,168,0,2024,Summer,Athletics,Women's 100m,CGO,,,Congo,FALSE,FALSE,FALSE
1537012,SAIKHOM Mirabai Chanu,08-08-1994,0,0,2024,Summer,Weightlifting,Women's 49kg,IND,,,India,FALSE,FALSE,FALSE
1537049,BAREGA Selemon,20-01-2000,170,0,2024,Summer,Athletics,"Men's 10,000m",ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537052,TEFERA Samuel,23-10-1999,175,0,2024,Summer,Athletics,Men's 1500m,ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537053,YIHUNE Addisu,17-03-2003,170,0,2024,Summer,Athletics,Men's 5000m,ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537057,MEHARY Biniam,20-12-2006,177,0,2024,Summer,Athletics,Men's 5000m,ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537066,TAYE Ejgayehu,10-02-2000,165,0,2024,Summer,Athletics,Women's 5000m,ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537069,EISA Medina,03-01-2005,162,0,2024,Summer,Athletics,Women's 5000m,ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537079,GEBRESELAMA Tsigie,30-09-2000,167,0,2024,Summer,Athletics,"Women's 10,000m",ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537135,ZENG Jian,19-11-1996,0,0,2024,Summer,Table Tennis,Women's Singles,SGP,,,Singapore,FALSE,FALSE,FALSE
1537137,QUEK Izaac,26-05-2006,0,0,2024,Summer,Table Tennis,Men's Singles,SGP,,,Singapore,FALSE,FALSE,FALSE
1537144,VEGA Jerome,07-04-1995,178,0,2024,Summer,Athletics,Men's Hammer Throw,PUR,,,Puerto Rico,FALSE,FALSE,FALSE
1537145,OWENS-DELERME Ayden,28-05-2000,184,0,2024,Summer,Athletics,Men's Decathlon,PUR,,,Puerto Rico,FALSE,FALSE,FALSE
1537149,de ORBETA Rachelle,27-03-2000,154,0,2024,Summer,Athletics,Women's 20km Race Walk,PUR,,,Puerto Rico,FALSE,FALSE,FALSE
1537150,SCOTT Gabby,13-01-1997,165,0,2024,Summer,Athletics,Women's 400m,PUR,,,Puerto Rico,FALSE,FALSE,FALSE
1537163,D'AMOUR Nicholas,04-09-2001,0,0,2024,Summer,Archery,Men's Individual,ISV,,,"Virgin Islands, US",FALSE,FALSE,FALSE
1537168,CASTRO RIVERA Luis,29-01-1991,198,0,2024,Summer,Athletics,Men's High Jump,PUR,,,Puerto Rico,FALSE,FALSE,FALSE
1537180,CEBALLOS Macarena,12-01-1995,0,0,2024,Summer,Swimming,"Women's 100m Breaststroke"", ""Women's 200m Breaststroke",ARG,,,Argentina,FALSE,FALSE,FALSE
1537183,CAMACHO-QUINN Jasmine,21-08-1996,160,0,2024,Summer,Athletics,Women's 100m Hurdles,PUR,,Bronze,Puerto Rico,TRUE,FALSE,FALSE
1537185,CHEVRIER Luc,30-06-1999,0,0,2024,Summer,Sailing,Men's Dinghy,LCA,,,Saint Lucia,FALSE,FALSE,FALSE
1537187,FERNANDEZ GAMBOA Pedro Luis,12-06-1997,0,0,2024,Summer,Sailing,Men's Dinghy,PUR,,,Puerto Rico,FALSE,FALSE,FALSE
1537188,RIVERA Sebastian C,27-08-1998,0,0,2024,Summer,Wrestling,Men's Freestyle 65kg,PUR,,Bronze,Puerto Rico,TRUE,FALSE,FALSE
1537189,LOZADA MOTTA Ashleyann,19-07-1991,165,0,2024,Summer,Boxing,Women's 57kg,PUR,,,Puerto Rico,FALSE,FALSE,FALSE
1537191,PULIDO ORTIZ Celia,01-01-2003,0,0,2024,Summer,Swimming,Women's 100m Backstroke,MEX,,,Mexico,FALSE,FALSE,FALSE
1537203,HYDE Jaheel,02-02-1997,180,0,2024,Summer,Athletics,Men's 400m Hurdles,JAM,,,Jamaica,FALSE,FALSE,FALSE
1537204,IGA Jorge,12-01-1997,0,0,2024,Summer,Swimming,"Men's 100m Freestyle"", ""Men's 200m Freestyle",MEX,,,Mexico,FALSE,FALSE,FALSE
1537209,HEIN Agostina,24-04-2008,0,0,2024,Summer,Swimming,"Women's 400m Freestyle"", ""Women's 800m Freestyle",ARG,,,Argentina,FALSE,FALSE,FALSE
1537256,SASSER Mathlynn,25-12-1996,0,0,2024,Summer,Weightlifting,Women's 59kg,MHL,,,Marshall Islands,FALSE,FALSE,FALSE
1537272,HEPLER Kayla,22-03-2002,0,0,2024,Summer,Swimming,Women's 50m Freestyle,MHL,,,Marshall Islands,FALSE,FALSE,FALSE
1537273,KINONO Philli,10-12-1997,0,0,2024,Summer,Swimming,Men's 50m Freestyle,MHL,,,Marshall Islands,FALSE,FALSE,FALSE
1537276,GARRIDO Luis Ramon,10-05-1996,171,0,2024,Summer,Badminton,Men's Singles,MEX,,,Mexico,FALSE,FALSE,FALSE
1537286,MARTINEZ Paulina,10-04-1999,0,0,2024,Summer,Judo,Women -52 kg,MEX,,,Mexico,FALSE,FALSE,FALSE
1537287,AWITI ALCARAZ Prisca,20-02-1996,0,0,2024,Summer,Judo,Women -63 kg,MEX,,Silver,Mexico,FALSE,FALSE,TRUE
1537312,REZAEI Mohammad Nabi,10-04-1999,0,0,2024,Summer,Canoeing,Men's Canoe Single 1000m,IRI,,,IR Iran,FALSE,FALSE,FALSE
1537323,MUSTAFA SAADOON,25-05-2001,181,0,2024,Summer,Football,Men,IRQ,,,Iraq,FALSE,FALSE,FALSE
1537325,ALFRED Julien,10-06-2001,170,0,2024,Summer,Athletics,"Women's 100m"", ""Women's 200m",LCA,,,Saint Lucia,FALSE,FALSE,FALSE
1537331,JOSEPH Michael,01-11-2002,182,0,2024,Summer,Athletics,Men's 400m,LCA,,,Saint Lucia,FALSE,FALSE,FALSE
1537336,YOUSSEF AMYN,21-08-2003,172,0,2024,Summer,Football,Men,IRQ,,,Iraq,FALSE,FALSE,FALSE
1537345,TSEGAY Gudaf,23-01-1997,163,0,2024,Summer,Athletics,"Women's 10,000m"", ""Women's 1500m"", ""Women's 5000m",ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537349,ALSADEQ Julyana,09-12-1994,0,0,2024,Summer,Taekwondo,Women -67kg,JOR,,,Jordan,FALSE,FALSE,FALSE
1537368,TESFAY Fotyen,17-02-1998,161,0,2024,Summer,Athletics,"Women's 10,000m",ETH,,,Ethiopia,FALSE,FALSE,FALSE
1537375,MOJALLALTOPRAGHGHALE Fatemeh,27-07-2002,0,0,2024,Summer,Rowing,Women's Single Sculls,IRI,,,IR Iran,FALSE,FALSE,FALSE
1537376,ELSHARABATY Saleh,12-09-1998,0,0,2024,Summer,Taekwondo,Men -80kg,JOR,,,Jordan,FALSE,FALSE,FALSE
1537377,AL KHATRI Said,11-07-1985,0,0,2024,Summer,Shooting,Trap Men,OMA,,,Oman,FALSE,FALSE,FALSE
1537394,AL ADAWI Issa Samir Hamed,20-03-1999,0,0,2024,Summer,Swimming,Men's 100m Freestyle,OMA,,,Oman,FALSE,FALSE,FALSE
1537401,KAREEM Zaid,19-06-2001,0,0,2024,Summer,Taekwondo,Men -68kg,JOR,,Silver,Jordan,FALSE,FALSE,TRUE
1537402,SARAVANAN Vishnu,24-02-1999,0,0,2024,Summer,Sailing,Men's Dinghy,IND,,,India,FALSE,FALSE,FALSE
1537405,KUMANAN Nethra,21-08-1997,0,0,2024,Summer,Sailing,Women's Dinghy,IND,,,India,FALSE,FALSE,FALSE
1537465,SARAVIA Ulises,27-10-2005,0,0,2024,Summer,Swimming,Men's 100m Backstroke,ARG,,,Argentina,FALSE,FALSE,FALSE
1537510,BORELLI Florencia,30-10-1992,155,0,2024,Summer,Athletics,Women's Marathon,ARG,,,Argentina,FALSE,FALSE,FALSE
1537518,CASETTA Belen,26-09-1994,163,0,2024,Summer,Athletics,Women's 3000m Steeplechase,ARG,,,Argentina,FALSE,FALSE,FALSE
1537531,GOMEZ Joaquin,14-10-1996,172,0,2024,Summer,Athletics,Men's Hammer Throw,ARG,,,Argentina,FALSE,FALSE,FALSE
1537538,LARREGINA Elian,20-02-2000,188,0,2024,Summer,Athletics,Men's 400m,ARG,,,Argentina,FALSE,FALSE,FALSE
1537547,SASIA Nazareno,05-01-2001,194,0,2024,Summer,Athletics,Men's Shot Put,ARG,,,Argentina,FALSE,FALSE,FALSE
1537549,GADAYI Edwin Kwabla,14-02-2001,168,0,2024,Summer,Athletics,Men's 4 x 100m Relay,GHA,,,Ghana,FALSE,FALSE,FALSE
1537579,ODLUM-SMITH Jayhan Jamaud,11-01-2002,0,0,2024,Summer,Swimming,Men's 100m Freestyle,LCA,,,Saint Lucia,FALSE,FALSE,FALSE
1537661,ABUZRIBA Ahmed,16-04-2000,0,0,2024,Summer,Weightlifting,Men's 102kg,LBA,,,Libya,FALSE,FALSE,FALSE
1537667,BUKRAH Mohamed,06-07-2003,0,0,2024,Summer,Rowing,Men's Single Sculls,LBA,,,Libya,FALSE,FALSE,FALSE
1537686,BOUDINA Sid Ali,07-05-1990,0,0,2024,Summer,Rowing,Men's Single Sculls,ALG,,,Algeria,FALSE,FALSE,FALSE
1537927,GIL Federico,29-04-1988,0,0,2024,Summer,Shooting,Skeet Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1537929,GUTIERREZ Marcelo Julian,31-08-2000,0,0,2024,Summer,Shooting,"10m Air Rifle Men', '10m Air Rifle Mixed Team",ARG,,,Argentina,FALSE,FALSE,FALSE
1537932,RUSSO Fernanda,02-10-1999,0,0,2024,Summer,Shooting,"10m Air Rifle Women', '10m Air Rifle Mixed Team",ARG,,,Argentina,FALSE,FALSE,FALSE
1538007,CROOKS Jordan,02-05-2002,0,0,2024,Summer,Swimming,"Men's 100m Freestyle"", ""Men's 50m Freestyle",CAY,,,Cayman Islands,FALSE,FALSE,FALSE
1538028,BOSCO Eugenia,12-06-1997,0,0,2024,Summer,Sailing,Mixed Multihull,ARG,MAJDALANI Mateo / BOSCO Eugenia,Silver,Argentina,FALSE,FALSE,TRUE
1538040,FERRETTI Chiara,16-03-2007,0,0,2024,Summer,Sailing,Women's Windsurfing,ARG,,,Argentina,FALSE,FALSE,FALSE
1538041,MAJDALANI Mateo,15-07-1994,0,0,2024,Summer,Sailing,Mixed Multihull,ARG,MAJDALANI Mateo / BOSCO Eugenia,Silver,Argentina,FALSE,FALSE,TRUE
1538044,CRUZ SAUBIDET BIRKNER Francisco,05-10-1998,0,0,2024,Summer,Sailing,Men's Windsurfing,ARG,,,Argentina,FALSE,FALSE,FALSE
1538048,TURIENZO Maria Catalina,29-05-2006,0,0,2024,Summer,Sailing,Women's Kite,ARG,,,Argentina,FALSE,FALSE,FALSE
1538059,EDGHILL Chelsea,06-07-1997,0,0,2024,Summer,Table Tennis,Women's Singles,GUY,,,Guyana,FALSE,FALSE,FALSE
1538078,TONDAIMAN Prithviraj,06-06-1987,0,0,2024,Summer,Shooting,Trap Men,IND,,,India,FALSE,FALSE,FALSE
1538084,KUSALE Swapnil,06-08-1995,0,0,2024,Summer,Shooting,50m Rifle 3 Positions Men,IND,,Bronze,India,TRUE,FALSE,FALSE
1538096,BATRA Manika,15-06-1995,0,0,2024,Summer,Table Tennis,"Women's Singles"", ""Women's Team",IND,,,India,FALSE,FALSE,FALSE
1538104,THAKKAR Manav Vikash,14-04-2000,0,0,2024,Summer,Table Tennis,Men's Team,IND,,,India,FALSE,FALSE,FALSE
1538124,ZMUSHKA Alina,05-01-1997,0,0,2024,Summer,Swimming,"Women's 100m Breaststroke"", ""Women's 200m Breaststroke",AIN,,,AIN,FALSE,FALSE,FALSE
1538136,AKULA Sreeja,31-07-1998,0,0,2024,Summer,Table Tennis,"Women's Singles"", ""Women's Team",IND,,,India,FALSE,FALSE,FALSE
1538146,CHAUHAN Maheshwari,04-07-1996,0,0,2024,Summer,Shooting,"Skeet Women', 'Skeet Mixed Team",IND,,,India,FALSE,FALSE,FALSE
1538150,SHYMANOVICH Ilya,02-08-1994,0,0,2024,Summer,Swimming,Men's 100m Breaststroke,AIN,,,AIN,FALSE,FALSE,FALSE
1538151,ACHANTA Sharath Kamal,12-07-1982,0,0,2024,Summer,Table Tennis,"Men's Singles"", ""Men's Team",IND,,,India,FALSE,FALSE,FALSE
1538153,SHKURDAI Anastasiya,03-01-2003,0,0,2024,Summer,Swimming,"Women's 100m Backstroke"", ""Women's 200m Backstroke",AIN,,,AIN,FALSE,FALSE,FALSE
1538154,MOUDGIL Anjum,05-01-1994,0,0,2024,Summer,Shooting,50m Rifle 3 Positions Women,IND,,,India,FALSE,FALSE,FALSE
1538157,SINGH Shreyasi,29-08-1991,0,0,2024,Summer,Shooting,Trap Women,IND,,,India,FALSE,FALSE,FALSE
1538159,BHAKER Manu,18-02-2002,0,0,2024,Summer,Shooting,"10m Air Pistol Women', '25m Pistol Women', '10m Air Pistol Mixed Team",IND,,,India,FALSE,FALSE,FALSE
1538160,ZALATY Yauheni,09-09-1999,0,0,2024,Summer,Rowing,Men's Single Sculls,AIN,,Silver,AIN,FALSE,FALSE,TRUE
1538161,VALARIVAN Elavenil,02-08-1999,0,0,2024,Summer,Shooting,"10m Air Rifle Women', '10m Air Rifle Mixed Team",IND,,,India,FALSE,FALSE,FALSE
1538190,DESAI Harmeet,19-07-1993,0,0,2024,Summer,Table Tennis,"Men's Singles"", ""Men's Team",IND,,,India,FALSE,FALSE,FALSE
1538193,KAMATH Archana Girish,17-06-2000,0,0,2024,Summer,Table Tennis,Women's Team,IND,,,India,FALSE,FALSE,FALSE
1538234,GREENE Kennice Aphenie,06-07-2007,0,0,2024,Summer,Swimming,Women's 50m Freestyle,VIN,,,StVincent&Grenadines,FALSE,FALSE,FALSE
1538243,JOACHIM Alex,14-04-2003,0,0,2024,Summer,Swimming,Men's 50m Freestyle,VIN,,,StVincent&Grenadines,FALSE,FALSE,FALSE
1538244,ALBERTARRIO Agustina,01-01-1993,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538253,ALONSO Agostina,01-10-1995,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538260,CAMPOY Maria,06-10-1990,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538261,CAIRO Sofia,08-10-2002,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538262,CASAS Lara,22-06-2004,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538263,CASTELLARO MORELLO Juana,29-03-2005,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538266,COSENTINO Cristina,22-12-1997,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538274,GORZELANY Agustina,11-03-1996,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538276,GRANATTO Maria,21-04-1995,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538277,JANKUNAS Julieta,20-01-1999,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538294,RAPOSO RUIZ de los LLANOS Valentina,28-01-2003,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538295,SANCHEZ MOCCIA Rocio,02-08-1988,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538299,SAUZE VALDEZ Victoria,21-07-1991,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538304,TOCCALINO Sofia,20-03-1997,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538305,TRINCHINETTI Eugenia,17-07-1997,0,0,2024,Summer,Hockey,Women,ARG,Argentina,Bronze,Argentina,TRUE,FALSE,FALSE
1538363,BUGALLO Agustin,23-04-1995,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538365,CAPURRO ZUBELDIA Bautista,22-10-2003,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538366,CASELLA SCHUTH Maico,05-06-1997,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538367,CATAN Juan,05-10-1995,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538370,DOMENE Tomas,04-09-1997,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538372,HABIF Thomas,27-05-1996,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538375,KEENAN Nicolas,06-05-1997,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538378,MARCUCCI Tadeo,03-05-2001,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538379,MARTINEZ Lucas,17-11-1993,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538380,MARTINS Tobias,14-07-1998,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538386,JAVER Mahsa,12-05-1994,0,0,2024,Summer,Rowing,Lightweight Women's Double Sculls,IRI,,,IR Iran,FALSE,FALSE,FALSE
1538396,NOROUZI TAZEH KAND Zeinab,01-01-2000,0,0,2024,Summer,Rowing,Lightweight Women's Double Sculls,IRI,,,IR Iran,FALSE,FALSE,FALSE
1538415,BEYRANVAND Mohammad,25-08-2008,0,0,2024,Summer,Shooting,Trap Men,IRI,,,IR Iran,FALSE,FALSE,FALSE
1538421,ROSTAMIYAN Haniyeh,11-09-1998,0,0,2024,Summer,Shooting,"10m Air Pistol Women', '25m Pistol Women",IRI,,,IR Iran,FALSE,FALSE,FALSE
1538436,AMINI POZVEH Fatemeh,05-10-2000,0,0,2024,Summer,Shooting,10m Air Rifle Women,IRI,,,IR Iran,FALSE,FALSE,FALSE
1538442,CHEHEL AMIRANI Shermineh,20-06-1999,0,0,2024,Summer,Shooting,10m Air Rifle Women,IRI,,,IR Iran,FALSE,FALSE,FALSE
1538449,AMAISTROAIE Madalina,09-12-2002,0,0,2024,Summer,Archery,Women's Individual,ROU,,,Romania,FALSE,FALSE,FALSE
1538482,BOUZIDI Carole Diana,25-06-1985,0,0,2024,Summer,Canoeing,"Women's Kayak Single"", ""Women's Kayak Cross",ALG,,,Algeria,FALSE,FALSE,FALSE
1538488,GERBEKOV Askerbii,01-06-1996,0,0,2024,Summer,Judo,Men -81 kg,BRN,,,Bahrain,FALSE,FALSE,FALSE
1538504,CISSE Arthur,29-12-1996,168,0,2024,Summer,Athletics,Men's 100m,CIV,,,Côte d'Ivoire,FALSE,FALSE,FALSE
1538505,KONE Maboundou,16-05-1997,163,0,2024,Summer,Athletics,"Women's 100m"", ""Women's 200m"", ""Women's 4 x 100m Relay",CIV,,,Côte d'Ivoire,FALSE,FALSE,FALSE
1538622,NURMATOV Shakhzod,07-04-1999,0,0,2024,Summer,Rowing,Lightweight Men's Double Sculls,UZB,,,Uzbekistan,FALSE,FALSE,FALSE
1538627,PRAKATEN Anna,06-09-1992,0,0,2024,Summer,Rowing,Women's Single Sculls,UZB,,,Uzbekistan,FALSE,FALSE,FALSE
1538632,SAFAROLIYEV Sobirjon,02-05-2002,0,0,2024,Summer,Rowing,Lightweight Men's Double Sculls,UZB,,,Uzbekistan,FALSE,FALSE,FALSE
1538648,OLFATI Mahdi,06-03-2001,0,0,2024,Summer,Gymnastics,"Men', ""Men's Vault",IRI,,,IR Iran,FALSE,FALSE,FALSE
1538662,CHEN Jiexian Stephenie,25-12-1991,0,0,2024,Summer,Canoeing,Women's Kayak Single 500m,SGP,,,Singapore,FALSE,FALSE,FALSE
1538729,MAZZILLI Agustin,20-06-1989,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538734,MONJA Federico,12-09-1993,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538737,REY Matias,01-12-1984,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538740,SANTIAGO Tomas,15-06-1992,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538741,TARAZONA Santiago,31-05-1996,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538742,TOSCANI Lucas,22-09-1999,0,0,2024,Summer,Hockey,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538800,VERNICE Agustin,03-07-1995,0,0,2024,Summer,Canoeing,Men's Kayak Single 1000m,ARG,,,Argentina,FALSE,FALSE,FALSE
1538830,BROWN Janeek,14-05-1998,165,0,2024,Summer,Athletics,Women's 100m Hurdles,JAM,,,Jamaica,FALSE,FALSE,FALSE
1538875,MOLINA Gonzalo Nahuel,05-05-1995,0,0,2024,Summer,Cycling,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538878,VILLEGAS Federico Emiliano,13-07-1994,0,0,2024,Summer,Cycling,Men,ARG,,,Argentina,FALSE,FALSE,FALSE
1538893,CAMERON Lloydricia,08-04-1996,170,0,2024,Summer,Athletics,Women's Shot Put,JAM,,,Jamaica,FALSE,FALSE,FALSE
1538903,PERINCHIEF Jah-Nhai,13-12-1997,182,0,2024,Summer,Athletics,Men's Triple Jump,BER,,,Bermuda,FALSE,FALSE,FALSE
1538904,CLAYTON Rushell,18-10-1992,170,0,2024,Summer,Athletics,Women's 400m Hurdles,JAM,,,Jamaica,FALSE,FALSE,FALSE
1538910,DUFFY Flora,30-09-1987,0,0,2024,Summer,Triathlon,Women's Individual,BER,,,Bermuda,FALSE,FALSE,FALSE
1538934,FIRFIRICA Alin Alexandru,03-11-1995,197,0,2024,Summer,Athletics,Men's Discus Throw,ROU,,,Romania,FALSE,FALSE,FALSE
1538935,GHELBER Bianca Florentina,01-06-1990,171,0,2024,Summer,Athletics,Women's Hammer Throw,ROU,,,Romania,FALSE,FALSE,FALSE
1538937,ION Diana Ana Maria,27-11-2000,168,0,2024,Summer,Athletics,Women's Triple Jump,ROU,,,Romania,FALSE,FALSE,FALSE
1538939,MELLY Joan Chelimo,10-11-1990,171,0,2024,Summer,Athletics,Women's Marathon,ROU,,,Romania,FALSE,FALSE,FALSE
1538999,MERINGOR Delvine Relin,01-08-1992,162,0,2024,Summer,Athletics,Women's Marathon,ROU,,,Romania,FALSE,FALSE,FALSE
1539000,MIKLOS Andrea,17-04-1999,167,0,2024,Summer,Athletics,Women's 400m,ROU,,,Romania,FALSE,FALSE,FALSE
1539008,NOVAC Alexandru Mihaita,24-03-1997,183,0,2024,Summer,Athletics,Men's Javelin Throw,ROU,,,Romania,FALSE,FALSE,FALSE
1539114,PRANNOY H. S,17-07-1992,179,0,2024,Summer,Badminton,Men's Singles,IND,,,India,FALSE,FALSE,FALSE
1539123,RANKIREDDY Satwiksairaj,13-08-2000,184,0,2024,Summer,Badminton,Men's Doubles,IND,,,India,FALSE,FALSE,FALSE
1539125,SHETTY Chirag,04-07-1997,186,0,2024,Summer,Badminton,Men's Doubles,IND,,,India,FALSE,FALSE,FALSE
1539131,BERTEMES Bob,24-05-1993,187,0,2024,Summer,Athletics,Men's Shot Put,LUX,,,Luxembourg,FALSE,FALSE,FALSE
1539157,PUSARLA V. Sindhu,05-07-1995,179,0,2024,Summer,Badminton,Women's Singles,IND,,,India,FALSE,FALSE,FALSE
1539180,AGARWALLA Anush,23-11-1999,0,0,2024,Summer,Equestrian,Dressage Individual,IND,,,India,FALSE,FALSE,FALSE
1539183,CRASTO Tanisha,05-05-2003,160,0,2024,Summer,Badminton,Women's Doubles,IND,,,India,FALSE,FALSE,FALSE
1539188,PONNAPPA Ashwini,18-09-1989,164,0,2024,Summer,Badminton,Women's Doubles,IND,,,India,FALSE,FALSE,FALSE
1539303,ROTARU-KOTTMANN Alina,05-06-1993,175,0,2024,Summer,Athletics,Women's Long Jump,ROU,,,Romania,FALSE,FALSE,FALSE
1539314,RUTTO Stella,16-12-1996,168,0,2024,Summer,Athletics,Women's 3000m Steeplechase,ROU,,,Romania,FALSE,FALSE,FALSE
1539328,STANCIU Daniela,15-10-1987,180,0,2024,Summer,Athletics,Women's High Jump,ROU,,,Romania,FALSE,FALSE,FALSE
1539340,TALOS Elena Andreea,24-02-1995,170,0,2024,Summer,Athletics,Women's Triple Jump,ROU,,,Romania,FALSE,FALSE,FALSE
1539342,TOADER Andrei Rares,26-05-1997,188,0,2024,Summer,Athletics,Men's Shot Put,ROU,,,Romania,FALSE,FALSE,FALSE
1539412,GOMES Filipe,07-04-1997,0,0,2024,Summer,Swimming,Men's 50m Freestyle,MAW,,,Malawi,FALSE,FALSE,FALSE
1539497,OCAMPO Daiana,16-02-1991,161,0,2024,Summer,Athletics,Women's Marathon,ARG,,,Argentina,FALSE,FALSE,FALSE
1539505,ARCHIBALD Emanuel,09-09-1994,165,0,2024,Summer,Athletics,Men's 100m,GUY,,,Guyana,FALSE,FALSE,FALSE
1539510,ABRAMS Aliyah,03-04-1997,163,0,2024,Summer,Athletics,Women's 400m,GUY,,,Guyana,FALSE,FALSE,FALSE
1539530,NOEL Raekwon Jibril,21-12-2005,0,0,2024,Summer,Swimming,Men's 400m Freestyle,GUY,,,Guyana,FALSE,FALSE,FALSE
1539532,PERSAUD Aleka Kylela,24-02-2006,0,0,2024,Summer,Swimming,Women's 100m Freestyle,GUY,,,Guyana,FALSE,FALSE,FALSE
1539540,ALLERS-LIBURD Zahria,06-03-2002,170,0,2024,Summer,Athletics,Women's 100m,SKN,,,St Kitts and Nevis,FALSE,FALSE,FALSE
1539547,TRAORE Cheickna,21-10-2000,187,0,2024,Summer,Athletics,Men's 200m,CIV,,,Côte d'Ivoire,FALSE,FALSE,FALSE
1539548,TIE Whitney,07-04-1999,166,0,2024,Summer,Athletics,Women's 4 x 100m Relay,CIV,,,Côte d'Ivoire,FALSE,FALSE,FALSE
1539607,SIDHU Vijayveer,21-06-2002,0,0,2024,Summer,Shooting,25m Rapid Fire Pistol Men,IND,,,India,FALSE,FALSE,FALSE
1539611,TOMAR Aishwary Pratap Singh,03-02-2001,0,0,2024,Summer,Shooting,50m Rifle 3 Positions Men,IND,,,India,FALSE,FALSE,FALSE
